time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,east,north,up,horiz,three_d
2026-04-27T06:54:30,-2148741.8679,4426635.8954,4044653.0666,39.60861482,115.89248941,81.1589,-9.7263,8,2.066,2.374,-0.2790,1.7366,-6.4824,1.7589,6.7168
2026-04-27T06:55:00,-2148742.3282,4426636.5159,4044653.8937,39.60861620,115.89249107,82.2711,-8.6821,8,2.059,2.365,-0.1359,1.8898,-5.3702,1.8947,5.6946
2026-04-27T06:55:30,-2148741.8569,4426635.6723,4044653.6543,39.60862008,115.89249043,81.3752,-9.6130,8,2.052,2.356,-0.1915,2.3204,-6.2661,2.3283,6.6847
2026-04-27T06:56:00,-2148742.2642,4426636.5445,4044653.6242,39.60861435,115.89249026,82.0976,-9.1456,8,2.045,2.347,-0.2060,1.6836,-5.5437,1.6961,5.7974
2026-04-27T06:56:30,-2148742.1116,4426635.8508,4044653.6772,39.60861868,115.89249219,81.5993,-9.4522,8,2.039,2.338,-0.0404,2.1648,-6.0420,2.1651,6.4183
2026-04-27T06:57:00,-2148741.9777,4426636.5964,4044654.1794,39.60861865,115.89248699,82.3912,-8.7830,8,2.032,2.330,-0.4864,2.1613,-5.2502,2.2154,5.6984
2026-04-27T06:57:30,-2148742.3250,4426636.3354,4044653.7382,39.60861606,115.89249196,82.0458,-9.1230,8,2.025,2.321,-0.0600,1.8744,-5.5955,1.8753,5.9014
2026-04-27T06:58:00,-2148742.2922,4426636.6219,4044653.9212,39.60861594,115.89249016,82.3500,-9.0144,8,2.018,2.312,-0.2145,1.8602,-5.2914,1.8725,5.6129
2026-04-27T06:58:30,-2148742.5653,4426636.3269,4044654.2269,39.60861890,115.89249452,82.4323,-9.0460,8,2.011,2.303,0.1599,2.1889,-5.2090,2.1947,5.6525
2026-04-27T06:59:00,-2148741.5586,4426635.5595,4044653.4987,39.60862033,115.89248788,81.0975,-9.8910,9,1.759,1.996,-0.4106,2.3483,-6.5438,2.3839,6.9645
2026-04-27T06:59:30,-2148741.3438,4426635.2120,4044653.9282,39.60862565,115.89248739,81.0582,-9.9265,9,1.754,1.991,-0.4521,2.9382,-6.5831,2.9728,7.2232
2026-04-27T07:00:00,-2148741.2221,4426635.1534,4044653.6696,39.60862446,115.89248642,80.8118,-9.9399,9,1.750,1.985,-0.5360,2.8065,-6.8295,2.8572,7.4031
2026-04-27T07:00:30,-2148741.5612,4426635.5331,4044654.0699,39.60862443,115.89248804,81.4442,-9.6703,9,1.746,1.980,-0.3967,2.8028,-6.1971,2.8307,6.8130
2026-04-27T07:01:00,-2148741.6285,4426635.6423,4044654.0091,39.60862327,115.89248819,81.5038,-9.5702,9,1.741,1.974,-0.3839,2.6745,-6.1375,2.7019,6.7059
2026-04-27T07:01:30,-2148741.3438,4426635.9775,4044654.5567,39.60862605,115.89248350,81.9894,-9.1519,9,1.737,1.969,-0.7864,2.9834,-5.6519,3.0853,6.4392
2026-04-27T07:02:00,-2148741.3720,4426634.6649,4044653.0291,39.60862216,115.89249047,80.1153,-10.4460,9,1.733,1.963,-0.1879,2.5515,-7.5260,2.5584,7.9490
2026-04-27T07:02:30,-2148741.6842,4426635.8545,4044654.5874,39.60862605,115.89248769,82.0383,-9.2495,9,1.728,1.958,-0.4265,2.9828,-5.6031,3.0132,6.3619
2026-04-27T07:03:00,-2148741.7168,4426635.3348,4044654.0266,39.60862476,115.89249067,81.3316,-9.6560,9,1.724,1.953,-0.1702,2.8397,-6.3098,2.8448,6.9214
2026-04-27T07:03:30,-2148741.5751,4426635.3580,4044654.2762,39.60862673,115.89248907,81.4591,-9.5747,9,1.719,1.947,-0.3078,3.0582,-6.1823,3.0737,6.9042
2026-04-27T07:04:00,-2148741.6437,4426635.4691,4044653.9213,39.60862352,115.89248923,81.3329,-9.5399,9,1.715,1.942,-0.2945,2.7020,-6.3084,2.7180,6.8690
2026-04-27T07:04:30,-2148741.6818,4426635.4731,4044654.6669,39.60862858,115.89248961,81.8239,-9.2306,9,1.711,1.936,-0.2620,3.2635,-5.8174,3.2740,6.6755
2026-04-27T07:05:00,-2148741.8409,4426635.8215,4044653.7954,39.60862033,115.89248950,81.5633,-9.5114,9,1.706,1.931,-0.2710,2.3480,-6.0781,2.3636,6.5215
2026-04-27T07:05:30,-2148741.6749,4426636.2640,4044654.3895,39.60862258,115.89248551,82.1929,-8.9816,9,1.702,1.925,-0.6137,2.5981,-5.4485,2.6696,6.0674
2026-04-27T07:06:00,-2148741.4282,4426635.4951,4044653.9344,39.60862401,115.89248684,81.2868,-9.7191,9,1.698,1.920,-0.4998,2.7572,-6.3545,2.8021,6.9449
2026-04-27T07:06:30,-2148741.3355,4426635.6505,4044654.3197,39.60862612,115.89248508,81.6090,-9.4456,9,1.694,1.915,-0.6511,2.9907,-6.0323,3.0607,6.7644
2026-04-27T07:07:00,-2148741.7177,4426635.8198,4044654.5492,39.60862588,115.89248822,82.0012,-9.1096,9,1.689,1.909,-0.3812,2.9640,-5.6401,2.9884,6.3829
2026-04-27T07:07:30,-2148741.7560,4426636.1324,4044654.7897,39.60862584,115.89248703,82.3840,-8.9142,9,1.685,1.904,-0.4832,2.9593,-5.2573,2.9985,6.0523
2026-04-27T07:08:00,-2148741.7997,4426635.3500,4044654.4739,39.60862758,115.89249147,81.6552,-9.5390,9,1.681,1.899,-0.1023,3.1526,-5.9861,3.1543,6.7663
2026-04-27T07:08:30,-2148741.9322,4426635.8938,4044654.6595,39.60862572,115.89249009,82.1949,-9.0914,9,1.677,1.893,-0.2205,2.9469,-5.4464,2.9551,6.1964
2026-04-27T07:09:00,-2148741.6891,4426635.4853,4044654.3360,39.60862620,115.89248962,81.6238,-9.5838,9,1.672,1.888,-0.2608,2.9996,-6.0175,3.0109,6.7287
2026-04-27T07:09:30,-2148741.6690,4426635.7509,4044654.3907,39.60862526,115.89248806,81.8360,-9.4492,9,1.668,1.883,-0.3949,2.8949,-5.8053,2.9217,6.4991
2026-04-27T07:10:00,-2148741.8149,4426635.7866,4044654.4832,39.60862535,115.89248941,81.9688,-9.2190,9,1.664,1.877,-0.2792,2.9052,-5.6725,2.9186,6.3793
2026-04-27T07:10:30,-2148741.5591,4426635.5183,4044655.0711,39.60863145,115.89248809,82.0716,-9.2711,9,1.660,1.872,-0.3922,3.5832,-5.5697,3.6046,6.6343
2026-04-27T07:11:00,-2148742.1247,4426637.0030,4044658.8374,39.60864850,115.89248646,85.6921,-6.5863,10,1.496,1.674,-0.5317,5.4758,-1.9493,5.5015,5.8366
2026-04-27T07:11:30,-2148741.7386,4426636.9281,4044658.8873,39.60865020,115.89248280,85.5421,-6.5814,10,1.497,1.674,-0.8463,5.6647,-2.0993,5.7276,6.1002
2026-04-27T07:12:00,-2148741.7929,4426636.4533,4044658.4699,39.60864962,115.89248579,84.9651,-7.0026,10,1.497,1.675,-0.5901,5.6003,-2.6762,5.6313,6.2349
2026-04-27T07:12:30,-2148741.8508,4426637.1919,4044659.3368,39.60865168,115.89248264,86.0493,-6.1418,10,1.497,1.675,-0.8606,5.8284,-1.5921,5.8916,6.1029
2026-04-27T07:13:00,-2148742.3883,4426637.3237,4044658.8732,39.60864643,115.89248760,86.0259,-6.3507,10,1.498,1.675,-0.4346,5.2461,-1.6155,5.2640,5.5063
2026-04-27T07:13:30,-2148741.8313,4426636.3857,4044657.6651,39.60864429,115.89248653,84.4181,-7.3035,10,1.498,1.675,-0.5261,5.0084,-3.2232,5.0359,5.9791
2026-04-27T07:14:00,-2148741.9430,4426637.0409,4044658.6494,39.60864746,115.89248437,85.5373,-6.5613,10,1.498,1.676,-0.7117,5.3598,-2.1040,5.4069,5.8018
2026-04-27T07:14:30,-2148741.7441,4426635.9459,4044657.8255,39.60864789,115.89248785,84.1862,-7.6257,10,1.498,1.676,-0.4125,5.4084,-3.4551,5.4241,6.4311
2026-04-27T07:15:00,-2148741.9203,4426636.2948,4044658.2633,39.60864869,115.89248793,84.7665,-7.2976,10,1.499,1.676,-0.4063,5.4966,-2.8749,5.5116,6.2163
2026-04-27T07:15:30,-2148742.2776,4426636.6472,4044657.5503,39.60864102,115.89248988,84.6763,-7.4554,10,1.499,1.676,-0.2388,4.6457,-2.9651,4.6518,5.5164
2026-04-27T07:16:00,-2148741.8996,4426636.4043,4044657.7092,39.60864433,115.89248715,84.4821,-7.4053,10,1.499,1.675,-0.4727,5.0126,-3.1593,5.0349,5.9440
2026-04-27T07:16:30,-2148742.0035,4426636.3070,4044657.3916,39.60864237,115.89248873,84.2471,-7.5747,10,1.499,1.675,-0.3368,4.7949,-3.3942,4.8067,5.8843
2026-04-27T07:17:00,-2148741.7002,4426636.4456,4044657.8200,39.60864538,115.89248485,84.5143,-7.5472,10,1.498,1.675,-0.6702,5.1298,-3.1270,5.1734,6.0450
2026-04-27T07:17:30,-2148741.5491,4426635.6822,4044657.6136,39.60864827,115.89248715,83.8027,-8.1829,10,1.498,1.674,-0.4728,5.4507,-3.8386,5.4712,6.6835
2026-04-27T07:18:00,-2148741.7485,4426636.5818,4044657.7594,39.60864414,115.89248467,84.5863,-7.3799,10,1.498,1.674,-0.6862,4.9916,-3.0550,5.0386,5.8924
2026-04-27T07:18:30,-2148742.2533,4426636.6570,4044657.9309,39.60864368,115.89248957,84.9175,-7.0156,10,1.498,1.674,-0.2649,4.9400,-2.7238,4.9471,5.6474
2026-04-27T07:19:00,-2148742.1558,4426636.7784,4044657.1720,39.60863803,115.89248793,84.4851,-7.3986,10,1.497,1.673,-0.4056,4.3129,-3.1562,4.3319,5.3598
2026-04-27T07:19:30,-2148741.8410,4426636.1981,4044656.9946,39.60864058,115.89248759,83.8639,-7.8382,10,1.497,1.672,-0.4354,4.5966,-3.7774,4.6172,5.9655
2026-04-27T07:20:00,-2148741.7450,4426636.2987,4044656.7213,39.60863841,115.89248607,83.7271,-7.7043,10,1.496,1.672,-0.5657,4.3551,-3.9143,4.3917,5.8829
2026-04-27T07:20:30,-2148741.7778,4426636.3515,4044656.9095,39.60863936,115.89248614,83.8947,-7.6627,10,1.496,1.671,-0.5592,4.4607,-3.7467,4.4956,5.8522
2026-04-27T07:21:00,-2148741.9019,4426636.9009,4044657.5807,39.60864087,115.89248465,84.7452,-7.0710,10,1.495,1.670,-0.6876,4.6282,-2.8961,4.6790,5.5028
2026-04-27T07:21:30,-2148741.5855,4426635.9077,4044656.5247,39.60863946,115.89248639,83.2771,-8.1782,10,1.494,1.669,-0.5384,4.4724,-4.3642,4.5046,6.2720
2026-04-27T07:22:00,-2148742.0843,4426636.5312,4044657.0049,39.60863832,115.89248844,84.1832,-7.4104,10,1.494,1.668,-0.3620,4.3458,-3.4581,4.3609,5.5656
2026-04-27T07:22:30,-2148741.8052,4426635.9957,4044656.5338,39.60863852,115.89248824,83.4178,-7.8754,10,1.493,1.667,-0.3792,4.3677,-4.2236,4.3842,6.0876
2026-04-27T07:23:00,-2148741.8132,4426636.3813,4044657.0371,39.60864000,115.89248636,84.0087,-7.4460,10,1.492,1.666,-0.5404,4.5321,-3.6327,4.5642,5.8334
2026-04-27T07:23:30,-2148741.8996,4426636.2827,4044656.9104,39.60863941,115.89248777,83.8886,-7.5514,10,1.491,1.664,-0.4197,4.4669,-3.7527,4.4866,5.8492
2026-04-27T07:24:00,-2148741.6603,4426636.3895,4044656.7855,39.60863860,115.89248472,83.8025,-7.6946,10,1.490,1.663,-0.6816,4.3761,-3.8388,4.4289,5.8610
2026-04-27T07:24:30,-2148742.0653,4426636.7224,4044656.8832,39.60863654,115.89248727,84.2317,-7.4068,10,1.489,1.662,-0.4626,4.1477,-3.4096,4.1734,5.3891
2026-04-27T07:25:00,-2148742.2443,4426636.3686,4044656.8124,39.60863743,115.89249094,84.0016,-7.6329,10,1.488,1.660,-0.1470,4.2463,-3.6398,4.2488,5.5947
2026-04-27T07:25:30,-2148742.0754,4426636.1098,4044656.9942,39.60864045,115.89249049,83.8813,-7.7946,10,1.487,1.659,-0.1860,4.5817,-3.7600,4.5855,5.9300
2026-04-27T07:26:00,-2148742.1183,4426636.0517,4044656.4972,39.60863719,115.89249124,83.5386,-8.0048,10,1.485,1.657,-0.1220,4.2203,-4.1027,4.2220,5.8871
2026-04-27T07:26:30,-2148742.1319,4426636.1419,4044656.6765,39.60863794,115.89249092,83.7200,-7.8934,10,1.484,1.655,-0.1492,4.3028,-3.9213,4.3054,5.8235
2026-04-27T07:27:00,-2148742.4098,4426636.6763,4044656.4632,39.60863300,115.89249111,84.0479,-7.8143,10,1.483,1.654,-0.1326,3.7547,-3.5934,3.7570,5.1989
2026-04-27T07:27:30,-2148741.8293,4426636.1027,4044656.5989,39.60863836,115.89248795,83.5415,-7.9846,10,1.481,1.652,-0.4043,4.3498,-4.0998,4.3686,5.9910
2026-04-27T07:28:00,-2148742.1876,4426636.1531,4044656.7328,39.60863813,115.89249145,83.7824,-7.6211,10,1.480,1.650,-0.1040,4.3243,-3.8589,4.3256,5.7967
2026-04-27T07:28:30,-2148741.6410,4426635.4886,4044656.5400,39.60864159,115.89248910,83.0150,-8.3014,10,1.478,1.648,-0.3056,4.7091,-4.6263,4.7190,6.6084
2026-04-27T07:29:00,-2148741.9348,4426636.7329,4044656.5744,39.60863467,115.89248585,83.9982,-7.7813,10,1.477,1.646,-0.5845,3.9401,-3.6431,3.9832,5.3980
2026-04-27T07:29:30,-2148741.9259,4426636.2814,4044656.6904,39.60863783,115.89248805,83.7563,-7.8647,10,1.475,1.644,-0.3954,4.2909,-3.8851,4.3091,5.8019
2026-04-27T07:30:00,-2148742.0872,4426636.0610,4044656.5241,39.60863741,115.89249086,83.5517,-7.9324,10,1.474,1.642,-0.1540,4.2443,-4.0896,4.2471,5.8960
2026-04-27T07:30:30,-2148741.9474,4426636.3672,4044657.0044,39.60863951,115.89248784,84.0231,-7.6008,10,1.472,1.640,-0.4136,4.4777,-3.6182,4.4967,5.7717
2026-04-27T07:31:00,-2148741.3476,4426635.6222,4044656.4200,39.60864081,115.89248535,82.9324,-8.4327,10,1.470,1.637,-0.6278,4.6217,-4.7089,4.6641,6.6278
2026-04-27T07:31:30,-2148741.9775,4426636.4565,4044656.9354,39.60863849,115.89248770,84.0511,-7.6185,10,1.468,1.635,-0.4255,4.3649,-3.5902,4.3856,5.6677
2026-04-27T07:32:00,-2148741.7214,4426635.4660,4044656.6201,39.60864207,115.89249006,83.0775,-8.2390,10,1.466,1.633,-0.2233,4.7613,-4.5638,4.7665,6.5991
2026-04-27T07:32:30,-2148742.1266,4426636.5265,4044657.1759,39.60863943,115.89248891,84.3032,-7.0904,10,1.464,1.630,-0.3219,4.4684,-3.3382,4.4800,5.5869
2026-04-27T07:33:00,-2148741.7738,4426636.2699,4044656.8114,39.60863911,115.89248652,83.7742,-7.6886,10,1.462,1.628,-0.5272,4.4331,-3.8671,4.4643,5.9063
2026-04-27T07:33:30,-2148741.6402,4426636.3489,4044656.8528,39.60863932,115.89248472,83.8105,-7.5539,10,1.460,1.625,-0.6819,4.4569,-3.8309,4.5087,5.9164
2026-04-27T07:34:00,-2148741.9902,4426636.1397,4044657.0811,39.60864111,115.89248945,83.9288,-7.4159,10,1.458,1.623,-0.2757,4.6553,-3.7126,4.6635,5.9608
2026-04-27T07:34:30,-2148741.7933,4426636.4208,4044656.7560,39.60863790,115.89248595,83.8500,-7.8408,10,1.456,1.620,-0.5756,4.2984,-3.7913,4.3368,5.7603
2026-04-27T07:35:00,-2148742.1341,4426636.5423,4044656.9640,39.60863786,115.89248891,84.1815,-7.4811,10,1.454,1.617,-0.3220,4.2941,-3.4598,4.3062,5.5239
2026-04-27T07:35:30,-2148741.7950,4426636.4139,4044657.3035,39.60864173,115.89248601,84.1950,-7.4929,10,1.452,1.615,-0.5711,4.7237,-3.4464,4.7581,5.8751
2026-04-27T07:36:00,-2148741.4540,4426636.4509,4044657.1198,39.60864112,115.89248225,83.9887,-7.6090,10,1.450,1.612,-0.8940,4.6559,-3.6527,4.7410,5.9849
2026-04-27T07:36:30,-2148741.9704,4426636.5275,4044656.9411,39.60863819,115.89248727,84.1016,-7.5235,10,1.447,1.609,-0.4628,4.3305,-3.5397,4.3552,5.6123
2026-04-27T07:37:00,-2148741.6787,4426636.2933,4044657.0051,39.60864057,115.89248540,83.8819,-7.4745,10,1.445,1.606,-0.6230,4.5953,-3.7594,4.6374,5.9698
2026-04-27T07:37:30,-2148741.9500,4426636.3049,4044657.3703,39.60864236,115.89248818,84.2141,-7.3443,10,1.443,1.603,-0.3841,4.7945,-3.4272,4.8099,5.9060
2026-04-27T07:38:00,-2148741.6748,4426636.1831,4044657.3788,39.60864374,115.89248592,84.0426,-7.5823,10,1.440,1.600,-0.5784,4.9475,-3.5987,4.9812,6.1452
2026-04-27T07:38:30,-2148741.5969,4426636.6554,4044657.4757,39.60864217,115.89248270,84.4054,-7.3125,10,1.438,1.597,-0.8548,4.7730,-3.2359,4.8490,5.8295
2026-04-27T07:39:00,-2148741.8214,4426637.0126,4044657.8393,39.60864229,115.89248324,84.9603,-6.9061,10,1.435,1.594,-0.8087,4.7857,-2.6810,4.8536,5.5448
2026-04-27T07:39:30,-2148741.7191,4426636.6321,4044657.8918,39.60864487,115.89248410,84.6956,-6.9835,10,1.433,1.591,-0.7346,5.0729,-2.9457,5.1258,5.9119
2026-04-27T07:40:00,-2148741.9339,4426637.3223,4044657.8730,39.60864064,115.89248284,85.2343,-6.5327,10,1.430,1.588,-0.8427,4.6028,-2.4070,4.6793,5.2621
2026-04-27T07:40:30,-2148741.9517,4426637.1086,4044657.7853,39.60864109,115.89248412,85.0363,-6.6790,10,1.428,1.585,-0.7335,4.6528,-2.6050,4.7103,5.3827
2026-04-27T07:41:00,-2148741.5031,4426636.7215,4044658.1365,39.60864665,115.89248139,84.8410,-6.8060,10,1.425,1.582,-0.9679,5.2703,-2.8003,5.3585,6.0461
2026-04-27T07:41:30,-2148742.7378,4426635.9321,4044656.0317,39.60863303,115.89249833,83.3674,-7.9744,9,1.531,1.710,0.4875,3.7577,-4.2739,3.7892,5.7118
2026-04-27T07:42:00,-2148742.7864,4426636.1039,4044655.4877,39.60862824,115.89249797,83.1560,-8.4383,9,1.529,1.707,0.4562,3.2265,-4.4854,3.2586,5.5441
2026-04-27T07:42:30,-2148742.5219,4426635.5617,4044655.6172,39.60863260,115.89249795,82.7738,-8.4268,9,1.527,1.704,0.4550,3.7109,-4.8675,3.7387,6.1377
2026-04-27T07:43:00,-2148742.7369,4426635.6399,4044655.6265,39.60863173,115.89249981,82.9062,-8.5663,9,1.524,1.701,0.6143,3.6134,-4.7351,3.6653,5.9880
2026-04-27T07:43:30,-2148742.7423,4426636.1632,4044655.9635,39.60863135,115.89249721,83.4856,-8.1873,9,1.522,1.698,0.3906,3.5714,-4.1558,3.5927,5.4934
2026-04-27T07:44:00,-2148743.2800,4426635.6617,4044655.4005,39.60862868,115.89250539,82.9599,-8.7233,9,1.519,1.695,1.0934,3.2756,-4.6814,3.4532,5.8172
2026-04-27T07:44:30,-2148742.7886,4426635.7844,4044655.9914,39.60863338,115.89249962,83.2564,-8.4467,9,1.517,1.692,0.5977,3.7972,-4.3849,3.8440,5.8313
2026-04-27T07:45:00,-2148742.6946,4426636.0929,4044655.9457,39.60863171,115.89249706,83.4094,-8.1285,9,1.514,1.688,0.3785,3.6112,-4.2319,3.6310,5.5761
2026-04-27T07:45:30,-2148742.9703,4426635.6152,4044655.4359,39.60862995,115.89250238,82.8461,-8.5558,9,1.511,1.685,0.8350,3.4158,-4.7953,3.5163,5.9464
2026-04-27T07:46:00,-2148742.6342,4426636.0904,4044655.8220,39.60863101,115.89249644,83.3085,-8.3597,9,1.509,1.682,0.3252,3.5342,-4.3328,3.5492,5.6009
2026-04-27T07:46:30,-2148742.6278,4426636.0491,4044655.9655,39.60863224,115.89249659,83.3693,-8.2379,9,1.506,1.678,0.3375,3.6703,-4.2720,3.6857,5.6423
2026-04-27T07:47:00,-2148742.7570,4426635.5981,4044655.5829,39.60863159,115.89250023,82.8562,-8.6214,9,1.503,1.675,0.6506,3.5982,-4.7851,3.6566,6.0223
2026-04-27T07:47:30,-2148743.2236,4426636.2111,4044655.9764,39.60862998,115.89250200,83.6889,-7.8890,9,1.500,1.672,0.8027,3.4198,-3.9524,3.5128,5.2878
2026-04-27T07:48:00,-2148743.1196,4426635.4547,4044655.4321,39.60863037,115.89250476,82.7827,-8.5440,9,1.498,1.668,1.0394,3.4633,-4.8586,3.6159,6.0565
2026-04-27T07:48:30,-2148742.9306,4426635.7812,4044655.8647,39.60863216,115.89250112,83.2212,-8.1866,9,1.495,1.665,0.7269,3.6620,-4.4202,3.7334,5.7859
2026-04-27T07:49:00,-2148742.6508,4426635.9338,4044655.9118,39.60863240,115.89249741,83.2628,-8.0834,9,1.492,1.661,0.4085,3.6886,-4.3785,3.7111,5.7397
2026-04-27T07:49:30,-2148742.8735,4426635.4969,4044655.6119,39.60863202,115.89250197,82.8437,-8.3568,9,1.489,1.658,0.7997,3.6461,-4.7976,3.7328,6.0787
2026-04-27T07:50:00,-2148743.1102,4426635.2038,4044655.8993,39.60863494,115.89250594,82.9035,-8.3018,9,1.486,1.654,1.1405,3.9698,-4.7379,4.1304,6.2855
2026-04-27T07:50:30,-2148743.0017,4426635.7883,4044656.0201,39.60863303,115.89250183,83.3491,-8.0455,9,1.483,1.651,0.7876,3.7578,-4.2922,3.8395,5.7589
2026-04-27T07:51:00,-2148743.0038,4426635.7686,4044656.0346,39.60863322,115.89250195,83.3453,-7.8188,9,1.480,1.647,0.7982,3.7797,-4.2960,3.8631,5.7775
2026-04-27T07:51:30,-2148743.1275,4426635.6862,4044656.0241,39.60863327,115.89250367,83.3232,-7.8226,9,1.478,1.643,0.9454,3.7844,-4.3181,3.9007,5.8191
2026-04-27T07:52:00,-2148742.9278,4426635.8522,4044656.1696,39.60863392,115.89250073,83.4638,-7.6661,9,1.475,1.640,0.6933,3.8569,-4.1775,3.9187,5.7278
2026-04-27T07:52:30,-2148742.6257,4426635.1682,4044655.7504,39.60863530,115.89250104,82.6209,-8.3174,9,1.472,1.636,0.7202,4.0104,-5.0205,4.0746,6.4658
2026-04-27T07:53:00,-2148742.8827,4426635.5078,4044655.6510,39.60863221,115.89250201,82.8793,-8.0573,9,1.469,1.632,0.8031,3.6674,-4.7620,3.7543,6.0640
2026-04-27T07:53:30,-2148742.5918,4426634.6636,4044657.1107,39.60864743,115.89250325,83.1270,-7.7452,10,1.406,1.556,0.9101,5.3571,-4.5144,5.4339,7.0645
2026-04-27T07:54:00,-2148743.2417,4426635.5237,4044657.8658,39.60864660,115.89250569,84.4232,-6.8499,10,1.404,1.554,1.1191,5.2647,-3.2182,5.3824,6.2711
2026-04-27T07:54:30,-2148743.5309,4426636.0645,4044657.2591,39.60863887,115.89250597,84.5085,-6.8889,10,1.402,1.552,1.1431,4.4066,-3.1328,4.5525,5.5263
2026-04-27T07:55:00,-2148743.0681,4426635.5855,4044657.0747,39.60864123,115.89250356,83.9033,-7.2669,9,1.443,1.606,0.9360,4.6681,-3.7381,4.7610,6.0531
2026-04-27T07:55:30,-2148743.1122,4426635.6765,4044656.8961,39.60863941,115.89250355,83.8673,-7.0906,9,1.442,1.604,0.9359,4.4660,-3.7740,4.5631,5.9215
2026-04-27T07:56:00,-2148743.0773,4426635.2610,4044656.9818,39.60864223,115.89250530,83.6222,-7.5308,9,1.441,1.603,1.0860,4.7801,-4.0191,4.9019,6.3389
2026-04-27T07:56:30,-2148743.4320,4426634.8794,4044656.8846,39.60864264,115.89251096,83.4151,-7.7046,9,1.440,1.601,1.5717,4.8254,-4.2263,5.0749,6.6042
2026-04-27T07:57:00,-2148743.1640,4426635.4507,4044656.3914,39.60863694,115.89250525,83.4064,-7.6315,9,1.438,1.600,1.0812,4.1923,-4.2349,4.3295,6.0563
2026-04-27T07:57:30,-2148743.0286,4426635.4840,4044656.6896,39.60863918,115.89250366,83.5741,-7.5075,9,1.437,1.598,0.9447,4.4407,-4.0673,4.5401,6.0955
2026-04-27T07:58:00,-2148743.3403,4426635.3711,4044656.5499,39.60863801,115.89250750,83.5116,-7.4417,9,1.435,1.597,1.2745,4.3110,-4.1297,4.4954,6.1044
2026-04-27T07:58:30,-2148742.9205,4426635.3125,4044656.2796,39.60863749,115.89250340,83.1574,-7.8617,9,1.434,1.595,0.9224,4.2532,-4.4839,4.3521,6.2487
2026-04-27T07:59:00,-2148743.1322,4426635.7703,4044656.6625,39.60863725,115.89250329,83.7901,-7.2670,8,1.602,1.803,0.9130,4.2267,-3.8512,4.3242,5.7906
2026-04-27T07:59:30,-2148743.8511,4426635.7520,4044656.5594,39.60863483,115.89251091,83.9535,-7.1484,8,1.603,1.803,1.5677,3.9577,-3.6878,4.2569,5.6321
2026-04-27T08:00:00,-2148743.4577,4426635.8282,4044656.3480,39.60863395,115.89250640,83.7392,-7.2822,8,1.603,1.804,1.1805,3.8606,-3.9021,4.0371,5.6146
2026-04-27T08:00:30,-2148743.7011,4426635.8195,4044656.1255,39.60863184,115.89250900,83.6732,-7.3269,8,1.603,1.805,1.4033,3.6264,-3.9682,3.8885,5.5558
2026-04-27T08:01:00,-2148743.3854,4426637.2747,4044656.4219,39.60862717,115.89249829,84.7646,-6.4218,7,2.262,2.636,0.4838,3.1080,-2.8768,3.1455,4.2626
2026-04-27T08:01:30,-2148743.6937,4426636.5771,4044656.1465,39.60862809,115.89250507,84.2091,-6.9053,7,2.268,2.645,1.0658,3.2101,-3.4322,3.3824,4.8188
2026-04-27T08:02:00,-2148743.6212,4426637.3158,4044656.2524,39.60862520,115.89250055,84.7642,-6.4438,7,2.275,2.653,0.6780,2.8882,-2.8771,2.9667,4.1327
2026-04-27T08:02:30,-2148743.6729,4426636.4292,4044656.3920,39.60863061,115.89250560,84.2562,-6.8564,7,2.281,2.662,1.1117,3.4899,-3.3851,3.6627,4.9874
2026-04-27T08:03:00,-2148743.8518,4426637.4061,4044656.2621,39.60862422,115.89250251,84.9107,-6.4354,7,2.288,2.670,0.8460,2.7797,-2.7307,2.9056,3.9874
2026-04-27T08:03:30,-2148743.6877,4426637.4225,4044655.9605,39.60862245,115.89250070,84.6744,-6.5001,8,1.957,2.243,0.6912,2.5836,-2.9669,2.6745,3.9944
2026-04-27T08:04:00,-2148743.4790,4426636.6716,4044655.8794,39.60862629,115.89250234,84.0321,-6.9180,8,1.963,2.250,0.8313,3.0100,-3.6092,3.1227,4.7726
2026-04-27T08:04:30,-2148744.0466,4426637.1325,4044655.9172,39.60862275,115.89250594,84.5667,-6.3937,8,1.969,2.258,1.1407,2.6167,-3.0747,2.8546,4.1955
2026-04-27T08:05:00,-2148743.3950,4426636.2043,4044655.5293,39.60862649,115.89250383,83.4569,-7.3550,8,1.975,2.265,0.9599,3.0316,-4.1845,3.1799,5.2556
2026-04-27T08:05:30,-2148743.8245,4426636.6326,4044655.2822,39.60862148,115.89250615,83.7406,-7.2485,8,1.981,2.273,1.1592,2.4761,-3.9007,2.7340,4.7634
2026-04-27T08:06:00,-2148743.3242,4426635.2710,4044655.5386,39.60863155,115.89250784,82.7921,-7.9088,8,1.986,2.281,1.3037,3.5937,-4.8492,3.8229,6.1749
2026-04-27T08:06:30,-2148743.5091,4426636.9941,4044655.3773,39.60862107,115.89250101,83.9457,-7.1994,8,1.992,2.288,0.7176,2.4297,-3.6956,2.5335,4.4806
2026-04-27T08:07:00,-2148743.3767,4426636.3285,4044655.4530,39.60862536,115.89250301,83.4882,-7.3936,8,1.998,2.296,0.8892,2.9067,-4.1532,3.0396,5.1467
2026-04-27T08:07:30,-2148743.3903,4426637.0257,4044655.4573,39.60862176,115.89249961,83.9786,-7.2374,8,2.004,2.303,0.5970,2.5063,-3.6627,2.5764,4.4781
